Employee ID,Title,BusinessUnit,DepartmentType,Division,State,DOB,GenderCode,RaceDesc,MaritalDesc,EmployeeStatus,EmployeeType,EmployeeClassificationType,PayZone,StartDate,ExitDate,TerminationType,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost
1394,Production Technician I,NEL,Production,Field Operations,MA,1943-05-13,Male,Black,Married,Active,Full-Time,Part-Time,Zone A,2019-01-19,,,4,3,1,2,2,2023-02-13,Leadership Development,Internal,Passed,5,370.26
1395,Production Technician II,SVG,Production,General - Con,MA,1960-11-14,Male,Black,Divorced,Inactive,Full-Time,Part-Time,Zone C,2021-12-17,2021-12-26,Voluntary,4,3,4,1,2,2022-12-28,Communication Skills,Internal,Failed,2,302.97
1396,Production Technician I,SVG,Production,General - Eng,MA,1956-09-07,Female,Hispanic,Married,Inactive,Part-Time,Full-Time,Zone A,2019-05-04,2021-02-15,Voluntary,4,3,2,1,3,2022-09-13,Communication Skills,Internal,Completed,3,632.28
1397,Production Technician I,MSC,Production,General - Con,MA,1981-02-26,Male,Other,Single,Inactive,Contract,Part-Time,Zone A,2018-12-25,2019-03-11,Voluntary,4,3,3,2,3,2023-03-01,Customer Service,Internal,Incomplete,2,669.41
1398,Production Technician I,PYZ,Production,Splicing,MA,1972-12-12,Female,White,Single,Inactive,Part-Time,Full-Time,Zone C,2021-01-03,2023-03-08,Involuntary,2,3,1,1,1,2023-01-04,Communication Skills,External,Passed,3,191.99
1399,Production Technician I,BPC,Production,General - Con,MA,1977-12-15,Female,Other,Widowed,Active,Part-Time,Full-Time,Zone C,2023-06-15,,,2,3,1,4,4,2023-05-02,Customer Service,Internal,Incomplete,2,695.11
1400,Production Technician II,NEL,Production,Field Operations,MA,1955-04-03,Female,White,Divorced,Inactive,Full-Time,Full-Time,Zone B,2018-08-29,2023-02-09,Voluntary,4,3,2,3,3,2022-08-06,Communication Skills,Internal,Failed,2,634.92
1401,Production Technician I,PL,Production,Splicing,MA,1967-08-17,Male,White,Single,Active,Contract,Part-Time,Zone B,2019-01-04,,,4,3,2,5,3,2023-07-03,Communication Skills,Internal,Incomplete,5,873.98
1402,Production Technician I,MSC,Production,General - Sga,MA,1988-10-12,Female,White,Divorced,Active,Full-Time,Full-Time,Zone B,2021-09-10,,,4,3,2,4,4,2022-10-14,Communication Skills,External,Passed,3,602.33
1403,Production Technician I,SVG,Production,Field Operations,MA,1944-12-09,Female,White,Widowed,Active,Full-Time,Temporary,Zone B,2021-07-08,,,4,3,1,3,2,2023-06-08,Technical Skills,Internal,Failed,3,807.02
1404,Production Technician II,BPC,Production,Finance & Accounting,MA,1978-12-06,Male,Hispanic,Single,Inactive,Contract,Part-Time,Zone B,2018-11-01,2021-04-29,Involuntary,4,3,1,2,2,2022-10-02,Project Management,Internal,Completed,4,411.94
1405,Production Technician II,PL,Production,Field Operations,MA,1977-03-30,Female,Other,Single,Inactive,Part-Time,Temporary,Zone A,2018-12-08,2022-06-11,Involuntary,4,3,3,3,3,2022-09-15,Customer Service,External,Completed,4,537.73
1406,Production Technician II,PYZ,Production,General - Con,MA,1982-11-10,Female,Asian,Single,Active,Part-Time,Full-Time,Zone A,2022-10-25,,,4,3,4,1,5,2023-05-03,Technical Skills,Internal,Incomplete,5,930.1
1407,Production Technician I,TNS,Production,General - Sga,MA,1983-03-30,Male,Hispanic,Married,Active,Full-Time,Temporary,Zone B,2023-04-04,,,4,3,3,3,1,2022-11-23,Communication Skills,External,Completed,3,249.66
1408,Production Technician I,PL,Production,Field Operations,MA,1980-12-03,Female,Other,Single,Active,Contract,Part-Time,Zone B,2021-03-17,,,4,3,3,3,3,2022-12-24,Communication Skills,Internal,Passed,5,691.82
1409,Production Technician I,MSC,Production,General - Con,MA,1981-04-02,Female,Other,Widowed,Inactive,Full-Time,Part-Time,Zone A,2019-03-11,2021-09-06,Voluntary,4,3,2,2,1,2022-08-23,Customer Service,Internal,Passed,4,938.59
1410,Production Technician I,SVG,Production,Wireline Construction,MA,1945-08-08,Female,White,Widowed,Inactive,Contract,Temporary,Zone C,2022-02-25,2023-04-28,Voluntary,4,3,2,2,4,2022-11-25,Project Management,External,Completed,1,746.8
1411,Production Technician I,EW,Production,Aerial,MA,1980-05-26,Female,Hispanic,Married,Active,Part-Time,Part-Time,Zone C,2019-07-02,,,4,3,5,4,5,2022-12-14,Technical Skills,External,Incomplete,1,690.75
1412,Production Technician I,MSC,Production,Field Operations,MA,1982-09-19,Female,White,Widowed,Active,Part-Time,Full-Time,Zone B,2019-06-20,,,4,3,4,3,5,2022-08-24,Project Management,External,Incomplete,4,544.19
1413,Production Technician I,TNS,Production,Finance & Accounting,MA,1943-03-12,Male,Black,Widowed,Inactive,Part-Time,Full-Time,Zone A,2019-09-27,2023-02-08,Voluntary,2,3,4,3,2,2023-02-17,Technical Skills,Internal,Completed,5,918.34
1414,Production Technician I,BPC,Production,Aerial,MA,1966-06-03,Male,Asian,Married,Inactive,Contract,Full-Time,Zone C,2022-11-15,2023-07-26,Involuntary,4,3,1,4,4,2023-01-21,Customer Service,Internal,Failed,3,997.2
1415,Production Technician I,CCDR,Production,Field Operations,MA,1977-08-14,Male,Asian,Divorced,Active,Part-Time,Part-Time,Zone A,2020-08-22,,,4,3,2,2,1,2022-12-28,Customer Service,Internal,Incomplete,3,633.96
1416,Production Technician I,EW,Production,Field Operations,MA,1953-09-12,Male,Asian,Widowed,Active,Part-Time,Full-Time,Zone B,2020-04-09,,,4,3,5,4,3,2022-10-27,Customer Service,External,Passed,2,638.69
1417,Production Technician I,MSC,Production,Aerial,MA,1949-02-02,Female,Other,Single,Active,Full-Time,Part-Time,Zone C,2021-03-30,,,4,3,3,5,2,2023-01-05,Project Management,Internal,Passed,1,643.82
1418,Production Technician I,NEL,Production,Wireline Construction,MA,2000-12-30,Female,Other,Married,Active,Part-Time,Temporary,Zone C,2018-09-26,,,2,3,2,1,3,2023-06-24,Project Management,External,Failed,1,840.76
1419,Production Technician I,PL,Production,Field Operations,MA,1984-01-11,Female,Other,Divorced,Active,Contract,Full-Time,Zone C,2023-05-22,,,4,3,4,2,1,2023-04-13,Leadership Development,Internal,Passed,1,108.04
1420,Production Technician I,PYZ,Production,Project Management - Con,MA,1950-12-29,Female,White,Divorced,Active,Contract,Temporary,Zone B,2021-06-04,,,4,3,1,2,4,2023-02-16,Communication Skills,Internal,Completed,5,889.57
1421,Production Technician I,SVG,Production,General - Con,MA,1948-11-30,Female,Other,Married,Inactive,Contract,Full-Time,Zone C,2019-10-22,2023-07-25,Involuntary,4,3,3,5,5,2022-12-08,Customer Service,Internal,Completed,5,835.97
1422,Production Technician I,TNS,Production,Technology / It,MA,1994-10-02,Female,Hispanic,Divorced,Inactive,Full-Time,Full-Time,Zone B,2019-10-04,2020-10-18,Involuntary,2,3,1,5,2,2023-04-13,Technical Skills,Internal,Failed,3,585.66
1423,Production Technician I,WBL,Production,Aerial,MA,1992-03-12,Female,White,Single,Active,Full-Time,Full-Time,Zone A,2022-06-25,,,2,3,2,5,5,2023-03-15,Communication Skills,Internal,Passed,3,255.55
1424,Production Technician I,BPC,Production,General - Con,MA,1982-12-08,Female,Asian,Married,Inactive,Full-Time,Part-Time,Zone B,2021-11-17,2022-08-03,Voluntary,2,3,4,4,5,2023-03-05,Technical Skills,External,Incomplete,4,695.24
1425,Production Technician I,CCDR,Production,Field Operations,MA,1942-06-21,Female,Black,Single,Active,Part-Time,Full-Time,Zone B,2019-08-04,,,2,3,2,3,1,2023-03-13,Technical Skills,Internal,Failed,1,850.15
1426,Production Technician I,EW,Production,General - Con,MA,2000-07-19,Female,Hispanic,Widowed,Inactive,Full-Time,Full-Time,Zone A,2022-03-08,2022-11-12,Voluntary,4,3,4,5,5,2022-12-02,Project Management,External,Completed,3,938.04
1427,Production Technician II,CCDR,Production,Engineers,MA,1953-05-09,Male,Asian,Divorced,Active,Full-Time,Part-Time,Zone A,2019-02-22,,,2,3,1,2,3,2023-04-25,Project Management,External,Passed,1,684.24
1428,Production Technician II,SVG,Production,Executive,MA,1970-02-26,Male,White,Divorced,Active,Full-Time,Part-Time,Zone C,2022-12-08,,,4,3,3,5,2,2022-08-30,Technical Skills,Internal,Failed,5,956.11
1429,Production Technician II,EW,Production,Field Operations,MA,1944-09-02,Female,Hispanic,Divorced,Inactive,Contract,Temporary,Zone B,2019-11-22,2022-03-12,Voluntary,4,3,1,4,3,2022-11-26,Communication Skills,External,Failed,4,441.43
1430,Production Technician II,MSC,Production,Yard (Material Handling),MA,1959-01-19,Female,Asian,Single,Inactive,Part-Time,Temporary,Zone A,2023-02-13,2023-03-03,Involuntary,2,3,2,2,2,2022-08-26,Leadership Development,External,Passed,4,193.99
1431,Production Technician II,TNS,Production,Field Operations,MA,1951-10-31,Female,Black,Widowed,Active,Full-Time,Full-Time,Zone B,2019-03-15,,,4,3,2,1,1,2022-10-15,Technical Skills,External,Failed,3,790.72
1432,Production Technician II,PYZ,Production,Project Management - Con,MA,1991-07-29,Male,White,Married,Active,Contract,Part-Time,Zone A,2019-07-18,,,4,3,4,3,4,2022-08-06,Communication Skills,Internal,Completed,4,894.75
1433,Production Technician I,SVG,Production,General - Con,MA,1995-08-25,Female,White,Widowed,Inactive,Part-Time,Part-Time,Zone C,2021-04-09,2021-11-28,Voluntary,2,3,5,1,3,2022-09-18,Customer Service,Internal,Passed,4,863.73
1434,Production Technician I,EW,Production,Splicing,MA,1986-12-28,Female,White,Divorced,Inactive,Part-Time,Part-Time,Zone C,2018-12-30,2023-03-30,Voluntary,4,3,1,2,3,2023-04-27,Project Management,External,Incomplete,2,746.99
1435,Production Technician I,MSC,Production,Field Operations,MA,1998-11-29,Female,Hispanic,Single,Active,Contract,Temporary,Zone C,2021-07-30,,,4,3,4,2,3,2022-09-21,Leadership Development,Internal,Passed,4,360.38
1436,Production Technician I,TNS,Production,Field Operations,MA,1989-05-27,Male,Hispanic,Married,Active,Full-Time,Temporary,Zone C,2022-10-28,,,2,3,1,2,2,2022-08-26,Technical Skills,Internal,Incomplete,1,298.3
1437,Production Technician I,PYZ,Production,Project Management - Con,MA,1996-06-25,Male,Asian,Single,Active,Contract,Temporary,Zone C,2020-10-29,,,4,3,4,5,5,2022-12-28,Leadership Development,External,Passed,3,537.12
1438,Production Technician I,WBL,Production,Field Operations,MA,1977-12-16,Male,Asian,Married,Inactive,Contract,Part-Time,Zone B,2023-03-17,2023-03-22,Voluntary,4,3,1,4,1,2023-05-12,Customer Service,External,Passed,2,996.18
1439,Production Technician I,NEL,Production,General - Con,MA,1988-01-24,Female,Asian,Widowed,Inactive,Full-Time,Temporary,Zone A,2022-07-20,2023-04-26,Voluntary,2,3,3,1,3,2023-06-20,Communication Skills,Internal,Completed,4,764.43
1440,Production Technician I,PL,Production,Field Operations,MA,1997-02-21,Female,Hispanic,Single,Active,Part-Time,Temporary,Zone A,2023-08-04,,,2,3,3,1,4,2022-11-13,Communication Skills,External,Failed,5,490.33
1441,Production Technician I,BPC,Production,Field Operations,MA,1982-03-16,Female,Hispanic,Married,Inactive,Contract,Temporary,Zone A,2021-11-26,2022-09-23,Voluntary,2,3,1,1,5,2022-10-23,Customer Service,Internal,Incomplete,4,758.41
1442,Production Technician I,CCDR,Production,Safety,MA,1993-07-10,Female,Black,Single,Active,Full-Time,Temporary,Zone A,2018-09-27,,,2,3,2,4,2,2023-02-21,Technical Skills,External,Incomplete,3,367.56
1443,Production Technician I,SVG,Production,Field Operations,MA,1960-02-25,Female,White,Divorced,Active,Contract,Part-Time,Zone C,2019-08-04,,,2,3,5,2,3,2023-05-03,Leadership Development,Internal,Failed,5,582.49
1444,Production Technician I,EW,Production,General - Con,MA,1972-02-21,Female,White,Divorced,Active,Contract,Part-Time,Zone C,2019-10-03,,,2,3,5,5,3,2023-01-30,Leadership Development,External,Incomplete,2,561.14
1445,Production Technician I,MSC,Production,Aerial,MA,1963-12-16,Female,White,Married,Inactive,Part-Time,Part-Time,Zone C,2021-09-05,2022-09-29,Voluntary,4,3,2,2,4,2023-07-20,Communication Skills,Internal,Passed,5,458.8
1446,Production Technician I,TNS,Production,Aerial,MA,1997-04-10,Female,White,Married,Inactive,Full-Time,Temporary,Zone B,2020-07-21,2023-02-28,Involuntary,4,3,1,1,5,2023-02-06,Communication Skills,Internal,Passed,3,207.17
1447,Production Technician I,PYZ,Production,Field Operations,MA,1954-07-14,Female,Black,Single,Inactive,Full-Time,Part-Time,Zone C,2022-12-12,2023-06-26,Voluntary,4,3,4,4,1,2023-05-26,Technical Skills,External,Completed,4,784.89
1448,Production Technician I,WBL,Production,General - Con,MA,1976-08-13,Female,Other,Single,Active,Part-Time,Part-Time,Zone A,2020-09-13,,,2,3,1,1,3,2022-08-06,Leadership Development,Internal,Failed,5,151.43
1449,Production Technician II,PL,Production,General - Sga,MA,1965-09-14,Male,Other,Divorced,Active,Part-Time,Temporary,Zone B,2022-11-15,,,2,3,4,2,2,2022-10-09,Customer Service,Internal,Passed,5,675.71
1450,Production Technician II,PYZ,Production,Field Operations,MA,1958-02-20,Male,White,Single,Inactive,Full-Time,Temporary,Zone C,2020-02-07,2022-04-20,Voluntary,2,3,5,1,2,2023-06-23,Project Management,Internal,Incomplete,5,436.63
1451,Production Technician II,SVG,Production,Splicing,MA,1944-12-20,Female,Hispanic,Widowed,Active,Part-Time,Part-Time,Zone A,2022-12-31,,,2,3,4,3,4,2022-10-25,Communication Skills,External,Completed,2,387.11
1452,Production Technician II,TNS,Production,Field Operations,MA,1953-03-29,Female,White,Single,Active,Full-Time,Full-Time,Zone B,2019-03-26,,,2,3,4,4,5,2022-09-04,Technical Skills,Internal,Passed,4,320.38
1453,Production Technician II,WBL,Production,Engineers,MA,1990-08-20,Male,Black,Single,Active,Full-Time,Temporary,Zone C,2023-03-22,,,2,3,1,5,1,2023-04-05,Technical Skills,Internal,Passed,2,294.55
1454,Production Technician II,WBL,Production,General - Con,MA,1977-03-12,Male,Hispanic,Married,Inactive,Full-Time,Temporary,Zone C,2022-12-23,2022-12-25,Voluntary,2,3,2,2,1,2022-12-14,Customer Service,External,Completed,1,832.86
1455,Production Technician I,PL,Production,General - Sga,MA,1995-03-19,Female,Other,Widowed,Active,Contract,Full-Time,Zone C,2019-12-27,,,2,3,2,2,4,2023-05-15,Leadership Development,Internal,Passed,5,223.34
1456,Production Technician I,PYZ,Production,Engineers,MA,1956-10-08,Female,Hispanic,Married,Inactive,Full-Time,Full-Time,Zone B,2019-06-25,2019-07-09,Voluntary,4,3,2,1,5,2022-09-30,Customer Service,External,Incomplete,3,456.95
1457,Production Technician I,SVG,Production,Field Operations,MA,1977-08-03,Female,Other,Married,Active,Contract,Part-Time,Zone A,2018-11-23,,,4,3,2,1,1,2023-05-11,Project Management,External,Passed,5,988.47
1458,Production Technician I,TNS,Production,Wireline Construction,MA,1994-03-19,Female,Hispanic,Single,Active,Full-Time,Part-Time,Zone A,2021-01-17,,,4,3,2,2,4,2023-05-22,Technical Skills,External,Incomplete,1,429.49
1459,Production Technician I,WBL,Production,Engineers,MA,1946-08-12,Male,Black,Single,Active,Contract,Temporary,Zone C,2021-09-08,,,4,3,5,2,5,2022-10-18,Project Management,Internal,Failed,3,798.97
1460,Production Technician I,BPC,Production,Wireline Construction,MA,1955-05-29,Male,Other,Divorced,Inactive,Full-Time,Temporary,Zone A,2021-02-24,2022-06-18,Voluntary,4,3,2,3,1,2023-03-06,Customer Service,Internal,Incomplete,2,864.22
1461,Production Technician I,CCDR,Production,Project Management - Con,MA,2001-03-03,Female,Asian,Widowed,Inactive,Full-Time,Full-Time,Zone C,2019-04-12,2020-09-28,Voluntary,4,3,1,1,2,2023-06-01,Communication Skills,Internal,Passed,1,302.52
1462,Production Technician I,EW,Production,Fielders,MA,1960-03-07,Female,Other,Widowed,Active,Contract,Temporary,Zone C,2023-07-13,,,4,3,4,5,5,2023-02-02,Leadership Development,External,Completed,4,152.66
1463,Production Technician I,MSC,Production,Field Operations,MA,1975-11-28,Female,Hispanic,Divorced,Active,Contract,Temporary,Zone C,2020-10-05,,,4,3,5,4,5,2023-04-14,Customer Service,Internal,Completed,2,399.05
1464,Production Technician I,NEL,Production,General - Sga,MA,1957-10-01,Female,Asian,Married,Active,Part-Time,Full-Time,Zone C,2019-01-27,,,4,3,2,5,1,2023-06-25,Customer Service,Internal,Completed,2,791.74
1465,Production Technician I,PL,Production,Technology / It,MA,1958-06-22,Female,Other,Single,Inactive,Part-Time,Full-Time,Zone A,2020-12-17,2021-11-20,Voluntary,4,3,1,1,3,2022-12-06,Leadership Development,External,Incomplete,4,770.23
1466,Production Technician I,PYZ,Production,Billable Consultants,MA,1989-03-08,Female,White,Widowed,Active,Full-Time,Temporary,Zone A,2021-03-04,,,4,3,1,4,5,2022-12-16,Project Management,External,Completed,3,746.05
1467,Production Technician I,SVG,Production,People Services,MA,1989-04-16,Female,Black,Married,Active,Full-Time,Temporary,Zone A,2023-03-30,,,3,3,3,4,2,2023-01-13,Technical Skills,External,Completed,2,177.66
1468,Production Technician I,TNS,Production,Field Operations,MA,1965-08-30,Female,Hispanic,Divorced,Active,Contract,Part-Time,Zone A,2018-12-27,,,4,3,3,1,3,2023-04-10,Leadership Development,Internal,Passed,5,429.38
1469,Production Technician I,WBL,Production,Field Operations,MA,1976-08-17,Female,Asian,Married,Active,Full-Time,Temporary,Zone B,2021-09-20,,,4,3,4,2,4,2022-08-25,Leadership Development,External,Incomplete,3,867.59
1470,Production Technician I,BPC,Production,General - Sga,MA,1995-09-20,Female,Asian,Married,Active,Part-Time,Part-Time,Zone B,2023-02-08,,,4,3,1,4,1,2023-04-17,Communication Skills,External,Failed,5,502.65
1471,Production Technician II,CCDR,Production,Field Operations,MA,1960-04-09,Male,White,Divorced,Inactive,Full-Time,Part-Time,Zone B,2019-10-16,2022-01-12,Voluntary,4,3,3,4,2,2023-03-06,Technical Skills,Internal,Completed,3,488.68
1472,Production Technician II,SVG,Production,Project Management - Con,MA,1972-04-14,Male,Other,Single,Active,Contract,Full-Time,Zone C,2021-08-31,,,4,3,2,4,1,2023-04-11,Project Management,Internal,Passed,3,416.76
1473,Production Technician II,EW,Production,Field Operations,MA,1942-10-06,Female,Black,Divorced,Active,Contract,Full-Time,Zone B,2020-09-25,,,4,3,5,2,1,2023-02-11,Leadership Development,External,Passed,4,336.08
1474,Production Technician II,MSC,Production,Engineers,MA,1942-07-13,Female,Hispanic,Married,Inactive,Full-Time,Part-Time,Zone C,2023-02-01,2023-02-03,Voluntary,4,3,2,1,3,2023-02-19,Project Management,External,Failed,1,798.37
1475,Production Technician II,TNS,Production,Wireline Construction,MA,1993-08-19,Male,Other,Married,Inactive,Full-Time,Temporary,Zone A,2023-01-17,2023-05-21,Voluntary,4,3,2,3,3,2022-11-04,Technical Skills,Internal,Passed,3,499.48
1476,Production Technician II,PYZ,Production,Field Operations,MA,1962-11-07,Male,Other,Divorced,Inactive,Contract,Part-Time,Zone C,2019-12-07,2020-09-02,Voluntary,1,3,1,4,1,2023-03-08,Technical Skills,External,Completed,2,615.32
1477,Production Technician I,CCDR,Production,Wireline Construction,MA,1963-09-12,Female,Asian,Married,Inactive,Contract,Full-Time,Zone B,2018-11-21,2022-01-11,Voluntary,4,3,5,5,3,2023-03-12,Technical Skills,External,Failed,5,410.36
1478,Production Technician I,SVG,Production,Field Operations,MA,1953-09-21,Female,Other,Divorced,Inactive,Part-Time,Part-Time,Zone B,2021-02-15,2023-07-18,Voluntary,4,3,1,1,3,2023-08-03,Leadership Development,External,Failed,5,453.86
1479,Production Technician I,EW,Production,Project Management - Con,MA,1951-12-04,Female,White,Married,Active,Part-Time,Full-Time,Zone B,2021-01-06,,,4,3,3,4,2,2023-01-23,Project Management,Internal,Failed,1,975.27
1480,Production Technician I,MSC,Production,Shop (Fleet),MA,1994-04-27,Male,Black,Married,Active,Part-Time,Part-Time,Zone B,2019-01-18,,,2,3,5,1,4,2023-04-18,Leadership Development,External,Failed,2,946.81
1481,Production Technician I,TNS,Production,Field Operations,MA,2000-07-09,Male,Asian,Single,Active,Full-Time,Part-Time,Zone A,2023-03-15,,,4,3,3,5,3,2023-05-16,Communication Skills,Internal,Completed,5,142.57
1482,Production Technician I,PYZ,Production,Finance & Accounting,MA,1952-02-02,Female,Asian,Widowed,Active,Contract,Temporary,Zone C,2019-11-11,,,4,3,1,1,1,2022-10-13,Customer Service,Internal,Completed,5,186.57
1483,Production Technician I,WBL,Production,Shop (Fleet),MA,1961-10-15,Female,Hispanic,Single,Inactive,Full-Time,Full-Time,Zone A,2022-08-21,2023-01-20,Voluntary,4,3,3,5,4,2022-08-22,Communication Skills,External,Incomplete,4,168.71
1484,Production Technician I,NEL,Production,General - Con,MA,1991-07-02,Female,Hispanic,Married,Active,Full-Time,Full-Time,Zone B,2020-05-05,,,4,3,5,2,1,2023-07-29,Communication Skills,External,Incomplete,1,473.77
1485,Production Technician I,PL,Production,Aerial,MA,1971-12-16,Female,Asian,Married,Inactive,Contract,Part-Time,Zone A,2021-03-05,2023-04-02,Involuntary,4,3,1,2,1,2023-07-02,Leadership Development,External,Completed,5,654.35
